0	0.00669383
1.33124e-05	0.00966496
2.66248e-05	0.0143108
3.99372e-05	0.0203866
5.32496e-05	0.0286069
6.6562e-05	0.0394492
7.98744e-05	0.0534922
9.31867e-05	0.0713911
0.000106499	0.0936289
0.000119812	0.120945
0.000133124	0.153554
0.000146436	0.192074
0.000159749	0.23633
0.000173061	0.286542
0.000186373	0.342175
0.000199686	0.402843
0.000212998	0.467897
0.000226311	0.536388
0.000239623	0.607981
0.000252935	0.681609
0.000266248	0.757692
0.00027956	0.835853
0.000292873	0.917481
0.000306185	1.00377
0.000319497	1.09688
0.00033281	1.20005
0.000346122	1.31558
0.000359435	1.44839
0.000372747	1.60011
0.000386059	1.77601
0.000399372	1.9764
0.000412684	2.20504
0.000425997	2.46076
0.000439309	2.74413
0.000452621	3.05291
0.000465934	3.38382
0.000479246	3.73435
0.000492559	4.0981
0.000505871	4.47314
0.000519183	4.85183
0.000532496	5.23337
0.000545808	5.61128
0.00055912	5.98601
0.000572433	6.35428
0.000585745	6.71757
0.000599058	7.07686
0.00061237	7.4342
0.000625682	7.79486
0.000638995	8.16094
0.000652307	8.54098
0.00066562	8.93673
0.000678932	9.3584
0.000692244	9.80713
0.000705557	10.293
0.000718869	10.8165
0.000732182	11.386
0.000745494	12.0015
0.000758806	12.6686
0.000772119	13.3871
0.000785431	14.1597
0.000798744	14.986
0.000812056	15.8662
0.000825368	16.7999
0.000838681	17.7855
0.000851993	18.8225
0.000865305	19.908
0.000878618	21.0416
0.00089193	22.2193
0.000905243	23.4406
0.000918555	24.7006
0.000931867	25.9987
0.00094518	27.329
0.000958492	28.6911
0.000971805	30.0786
0.000985117	31.4915
0.000998429	32.9243
0.00101174	34.3777
0.00102505	35.8496
0.00103837	37.3409
0.00105168	38.8558
0.00106499	40.3951
0.0010783	41.97
0.00109162	43.5812
0.00110493	45.2453
0.00111824	46.9626
0.00113155	48.7508
0.00114487	50.6095
0.00115818	52.551
0.00117149	54.5744
0.0011848	56.68
0.00119812	58.8669
0.00121143	61.119
0.00122474	63.4356
0.00123805	65.7837
0.00125136	68.1631
0.00126468	70.5279
0.00127799	72.8784
0.0012913	75.1642
0.00130461	77.3858
0.00131793	79.4982
0.00133124	81.5019
0.00134455	83.3669
0.00135786	85.0933
0.00137118	86.6711
0.00138449	88.1
0.0013978	89.3882
0.00141111	90.5353
0.00142443	91.56
0.00143774	92.4622
0.00145105	93.2604
0.00146436	93.9549
0.00147768	94.5568
0.00149099	95.0666
0.0015043	95.4867
0.00151761	95.8174
0.00153093	96.0614
0.00154424	96.223
0.00155755	96.2508
0.00157086	96.22
0.00158417	96.1443
0.00159749	95.9514
0.0016108	95.6937
0.00162411	95.377
0.00163742	95.0095
0.00165074	94.592
0.00166405	94.1309
0.00167736	93.6275
0.00169067	93.0784
0.00170399	92.4845
0.0017173	91.8356
0.00173061	91.1315
0.00174392	90.3608
0.00175724	89.5225
0.00177055	88.6088
0.00178386	87.6184
0.00179717	86.5501
0.00181049	85.4028
0.0018238	84.1815
0.00183711	82.8858
0.00185042	81.5252
0.00186373	80.1002
0.00187705	78.6221
0.00189036	77.0921
0.00190367	75.5201
0.00191698	73.908
0.0019303	72.2603
0.00194361	70.5794
0.00195692	68.8617
0.00197023	67.109
0.00198355	65.3094
0.00199686	63.463
0.00201017	61.5537
0.00202348	59.579
0.0020368	57.5266
0.00205011	55.3916
0.00206342	53.174
0.00207673	50.8691
0.00209005	48.4942
0.00210336	46.0475
0.00211667	43.5636
0.00212998	41.0457
0.0021433	38.5387
0.00215661	36.0515
0.00216992	33.6282
0.00218323	31.282
0.00219654	29.0456
0.00220986	26.933
0.00222317	24.9587
0.00223648	23.1338
0.00224979	21.4537
0.00226311	19.9235
0.00227642	18.524
0.00228973	17.2532
0.00230304	16.0855
0.00231636	15.0128
0.00232967	14.0107
0.00234298	13.0681
0.00235629	12.168
0.00236961	11.2995
0.00238292	10.4551
0.00239623	9.62717
0.00240954	8.81679
0.00242286	8.02081
0.00243617	7.24564
0.00244948	6.49248
0.00246279	5.76922
0.0024761	5.07991
0.00248942	4.43084
0.00250273	3.82686
0.00251604	3.27101
0.00252935	2.76715
0.00254267	2.31481
0.00255598	1.91574
0.00256929	1.56672
0.0025826	1.26708
0.00259592	1.01211
0.00260923	0.799051
0.00262254	0.622885
0.00263585	0.477331
0.00264917	0.36454
